time,sat_id,x,y,z
82.1,0,-2.71185e+06,6.35671e+06,3.08111e+06
82.1,1,-3.78132e+06,6.24166e+06,2.00522e+06
82.1,2,-4.69811e+06,5.87441e+06,848223
82.1,3,-3.39806e+06,6.13113e+06,2.84999e+06
82.1,4,-4.42242e+06,5.88688e+06,1.75205e+06
82.1,5,-5.26819e+06,5.40476e+06,583243
82.1,6,-3.48735e+06,5.92726e+06,3.15586e+06
82.1,7,-5.02163e+06,5.46215e+06,1.49533e+06
82.1,8,-4.36812e+06,5.55762e+06,2.70104e+06
82.1,9,-5.73424e+06,4.8424e+06,983662
83.1,0,-2.71677e+06,6.35697e+06,3.07624e+06
83.1,1,-3.78562e+06,6.24078e+06,1.99986e+06
83.1,2,-4.70162e+06,5.87243e+06,842588
83.1,3,-3.40285e+06,6.1308e+06,2.845e+06
83.1,4,-4.42647e+06,5.88546e+06,1.74661e+06
83.1,5,-5.27134e+06,5.40231e+06,577576
83.1,6,-3.49231e+06,5.92691e+06,3.15104e+06
83.1,7,-5.02537e+06,5.46023e+06,1.48982e+06
83.1,8,-4.3727e+06,5.55648e+06,2.69597e+06
83.1,9,-5.73738e+06,4.83982e+06,978047
84.1,0,-2.7217e+06,6.35723e+06,3.07138e+06
84.1,1,-3.78993e+06,6.23989e+06,1.9945e+06
84.1,2,-4.70513e+06,5.87043e+06,836952
84.1,3,-3.40764e+06,6.13047e+06,2.84e+06
84.1,4,-4.43052e+06,5.88403e+06,1.74117e+06
84.1,5,-5.27449e+06,5.39986e+06,571909
84.1,6,-3.49727e+06,5.92656e+06,3.14622e+06
84.1,7,-5.0291e+06,5.45831e+06,1.48431e+06
84.1,8,-4.37729e+06,5.55534e+06,2.6909e+06
84.1,9,-5.74052e+06,4.83724e+06,972430
85.1,0,-2.72662e+06,6.35748e+06,3.0665e+06
85.1,1,-3.79422e+06,6.239e+06,1.98914e+06
85.1,2,-4.70863e+06,5.86843e+06,831314
85.1,3,-3.41243e+06,6.13013e+06,2.835e+06
85.1,4,-4.43456e+06,5.8826e+06,1.73573e+06
85.1,5,-5.27762e+06,5.39739e+06,566242
85.1,6,-3.50223e+06,5.9262e+06,3.14139e+06
85.1,7,-5.03283e+06,5.45637e+06,1.47879e+06
85.1,8,-4.38186e+06,5.5542e+06,2.68583e+06
85.1,9,-5.74365e+06,4.83466e+06,966813
86.1,0,-2.73154e+06,6.35772e+06,3.06163e+06
86.1,1,-3.79852e+06,6.2381e+06,1.98378e+06
86.1,2,-4.71213e+06,5.86643e+06,825677
86.1,3,-3.41721e+06,6.12978e+06,2.83e+06
86.1,4,-4.4386e+06,5.88117e+06,1.73028e+06
86.1,5,-5.28076e+06,5.39493e+06,560574
86.1,6,-3.50719e+06,5.92584e+06,3.13656e+06
86.1,7,-5.03655e+06,5.45444e+06,1.47328e+06
86.1,8,-4.38644e+06,5.55305e+06,2.68075e+06
86.1,9,-5.74678e+06,4.83208e+06,961195
87.1,0,-2.73645e+06,6.35796e+06,3.05675e+06
87.1,1,-3.80281e+06,6.2372e+06,1.97841e+06
87.1,2,-4.71562e+06,5.86442e+06,820038
87.1,3,-3.42199e+06,6.12943e+06,2.82499e+06
87.1,4,-4.44264e+06,5.87973e+06,1.72483e+06
87.1,5,-5.28389e+06,5.39246e+06,554905
87.1,6,-3.51214e+06,5.92547e+06,3.13173e+06
87.1,7,-5.04028e+06,5.4525e+06,1.46776e+06
87.1,8,-4.39101e+06,5.5519e+06,2.67567e+06
87.1,9,-5.7499e+06,4.82949e+06,955577
88.1,0,-2.74137e+06,6.3582e+06,3.05187e+06
88.1,1,-3.8071e+06,6.2363e+06,1.97304e+06
88.1,2,-4.71911e+06,5.86241e+06,814399
88.1,3,-3.42677e+06,6.12908e+06,2.81999e+06
88.1,4,-4.44667e+06,5.87829e+06,1.71939e+06
88.1,5,-5.28702e+06,5.38999e+06,549236
88.1,6,-3.51709e+06,5.9251e+06,3.12689e+06
88.1,7,-5.04399e+06,5.45055e+06,1.46224e+06
88.1,8,-4.39558e+06,5.55074e+06,2.67059e+06
88.1,9,-5.75302e+06,4.82689e+06,949957
89.1,0,-2.74628e+06,6.35843e+06,3.04699e+06
89.1,1,-3.81138e+06,6.23538e+06,1.96767e+06
89.1,2,-4.7226e+06,5.86039e+06,808758
89.1,3,-3.43154e+06,6.12872e+06,2.81498e+06
89.1,4,-4.4507e+06,5.87684e+06,1.71394e+06
89.1,5,-5.29014e+06,5.38751e+06,543567
89.1,6,-3.52203e+06,5.92472e+06,3.12205e+06
89.1,7,-5.0477e+06,5.4486e+06,1.45673e+06
89.1,8,-4.40014e+06,5.54958e+06,2.6655e+06
89.1,9,-5.75613e+06,4.82429e+06,944336
90.1,0,-2.75119e+06,6.35866e+06,3.0421e+06
90.1,1,-3.81567e+06,6.23447e+06,1.9623e+06
90.1,2,-4.72608e+06,5.85837e+06,803118
90.1,3,-3.43631e+06,6.12836e+06,2.80996e+06
90.1,4,-4.45473e+06,5.87538e+06,1.70848e+06
90.1,5,-5.29326e+06,5.38502e+06,537897
90.1,6,-3.52697e+06,5.92434e+06,3.11721e+06
90.1,7,-5.05141e+06,5.44665e+06,1.45121e+06
90.1,8,-4.4047e+06,5.54841e+06,2.66042e+06
90.1,9,-5.75924e+06,4.82169e+06,938715
91.1,0,-2.75609e+06,6.35888e+06,3.03722e+06
91.1,1,-3.81994e+06,6.23354e+06,1.95693e+06
91.1,2,-4.72956e+06,5.85634e+06,797476
91.1,3,-3.44108e+06,6.12799e+06,2.80495e+06
91.1,4,-4.45875e+06,5.87392e+06,1.70303e+06
91.1,5,-5.29637e+06,5.38254e+06,532226
91.1,6,-3.53191e+06,5.92395e+06,3.11236e+06
91.1,7,-5.05512e+06,5.44469e+06,1.44568e+06
91.1,8,-4.40925e+06,5.54724e+06,2.65533e+06
91.1,9,-5.76235e+06,4.81908e+06,933092
92.1,0,-2.761e+06,6.35909e+06,3.03232e+06
92.1,1,-3.82422e+06,6.23262e+06,1.95155e+06
92.1,2,-4.73303e+06,5.85431e+06,791834
92.1,3,-3.44584e+06,6.12761e+06,2.79993e+06
92.1,4,-4.46277e+06,5.87246e+06,1.69758e+06
92.1,5,-5.29948e+06,5.38004e+06,526555
92.1,6,-3.53685e+06,5.92356e+06,3.10752e+06
92.1,7,-5.05881e+06,5.44273e+06,1.44016e+06
92.1,8,-4.4138e+06,5.54607e+06,2.65023e+06
92.1,9,-5.76544e+06,4.81647e+06,927469
93.1,0,-2.7659e+06,6.3593e+06,3.02743e+06
93.1,1,-3.82849e+06,6.23168e+06,1.94617e+06
93.1,2,-4.7365e+06,5.85227e+06,786190
93.1,3,-3.4506e+06,6.12723e+06,2.79491e+06
93.1,4,-4.46678e+06,5.87099e+06,1.69212e+06
93.1,5,-5.30258e+06,5.37755e+06,520884
93.1,6,-3.54178e+06,5.92317e+06,3.10267e+06
93.1,7,-5.06251e+06,5.44076e+06,1.43464e+06
93.1,8,-4.41835e+06,5.54489e+06,2.64514e+06
93.1,9,-5.76854e+06,4.81386e+06,921845
94.1,0,-2.77079e+06,6.35951e+06,3.02253e+06
94.1,1,-3.83276e+06,6.23075e+06,1.94079e+06
94.1,2,-4.73997e+06,5.85023e+06,780547
94.1,3,-3.45536e+06,6.12685e+06,2.78989e+06
94.1,4,-4.47079e+06,5.86952e+06,1.68666e+06
94.1,5,-5.30568e+06,5.37504e+06,515212
94.1,6,-3.54671e+06,5.92277e+06,3.09781e+06
94.1,7,-5.0662e+06,5.43879e+06,1.42911e+06
94.1,8,-4.42289e+06,5.5437e+06,2.64004e+06
94.1,9,-5.77163e+06,4.81124e+06,916220
95.1,0,-2.77569e+06,6.35971e+06,3.01763e+06
95.1,1,-3.83702e+06,6.2298e+06,1.93541e+06
95.1,2,-4.74343e+06,5.84819e+06,774902
95.1,3,-3.46012e+06,6.12646e+06,2.78486e+06
95.1,4,-4.47479e+06,5.86804e+06,1.6812e+06
95.1,5,-5.30877e+06,5.37254e+06,509540
95.1,6,-3.55163e+06,5.92236e+06,3.09296e+06
95.1,7,-5.06989e+06,5.43681e+06,1.42359e+06
95.1,8,-4.42743e+06,5.54252e+06,2.63494e+06
95.1,9,-5.77471e+06,4.80862e+06,910594
96.1,0,-2.78058e+06,6.3599e+06,3.01273e+06
96.1,1,-3.84129e+06,6.22886e+06,1.93003e+06
96.1,2,-4.74689e+06,5.84613e+06,769257
96.1,3,-3.46487e+06,6.12607e+06,2.77984e+06
96.1,4,-4.4788e+06,5.86656e+06,1.67574e+06
96.1,5,-5.31186e+06,5.37003e+06,503867
96.1,6,-3.55656e+06,5.92195e+06,3.0881e+06
96.1,7,-5.07357e+06,5.43483e+06,1.41806e+06
96.1,8,-4.43197e+06,5.54132e+06,2.62984e+06
96.1,9,-5.77779e+06,4.80599e+06,904968
97.1,0,-2.78547e+06,6.36009e+06,3.00783e+06
97.1,1,-3.84554e+06,6.2279e+06,1.92465e+06
97.1,2,-4.75034e+06,5.84408e+06,763611
97.1,3,-3.46962e+06,6.12567e+06,2.77481e+06
97.1,4,-4.48279e+06,5.86508e+06,1.67028e+06
97.1,5,-5.31495e+06,5.36751e+06,498193
97.1,6,-3.56148e+06,5.92154e+06,3.08324e+06
97.1,7,-5.07725e+06,5.43285e+06,1.41253e+06
97.1,8,-4.4365e+06,5.54013e+06,2.62474e+06
97.1,9,-5.78086e+06,4.80336e+06,899340
98.1,0,-2.79036e+06,6.36028e+06,3.00292e+06
98.1,1,-3.8498e+06,6.22695e+06,1.91926e+06
98.1,2,-4.75379e+06,5.84202e+06,757964
98.1,3,-3.47437e+06,6.12527e+06,2.76977e+06
98.1,4,-4.48679e+06,5.86358e+06,1.66482e+06
98.1,5,-5.31803e+06,5.365e+06,492520
98.1,6,-3.56639e+06,5.92112e+06,3.07837e+06
98.1,7,-5.08092e+06,5.43086e+06,1.407e+06
98.1,8,-4.44103e+06,5.53893e+06,2.61963e+06
98.1,9,-5.78393e+06,4.80073e+06,893712
99.1,0,-2.79525e+06,6.36046e+06,2.99801e+06
99.1,1,-3.85405e+06,6.22598e+06,1.91387e+06
99.1,2,-4.75724e+06,5.83995e+06,752317
99.1,3,-3.47911e+06,6.12486e+06,2.76474e+06
99.1,4,-4.49078e+06,5.86209e+06,1.65935e+06
99.1,5,-5.32111e+06,5.36247e+06,486845
99.1,6,-3.57131e+06,5.92069e+06,3.0735e+06
99.1,7,-5.08459e+06,5.42887e+06,1.40147e+06
99.1,8,-4.44555e+06,5.53772e+06,2.61452e+06
99.1,9,-5.787e+06,4.79809e+06,888083
100.1,0,-2.80013e+06,6.36063e+06,2.99309e+06
100.1,1,-3.8583e+06,6.22502e+06,1.90848e+06
100.1,2,-4.76068e+06,5.83788e+06,746669
100.1,3,-3.48385e+06,6.12444e+06,2.7597e+06
100.1,4,-4.49477e+06,5.86059e+06,1.65388e+06
100.1,5,-5.32418e+06,5.35994e+06,481171
100.1,6,-3.57622e+06,5.92026e+06,3.06863e+06
100.1,7,-5.08825e+06,5.42687e+06,1.39593e+06
100.1,8,-4.45007e+06,5.53651e+06,2.60941e+06
100.1,9,-5.79006e+06,4.79545e+06,882453
101.1,0,-2.80501e+06,6.3608e+06,2.98818e+06
101.1,1,-3.86254e+06,6.22404e+06,1.90309e+06
101.1,2,-4.76412e+06,5.8358e+06,741020
101.1,3,-3.48859e+06,6.12402e+06,2.75466e+06
101.1,4,-4.49875e+06,5.85908e+06,1.64842e+06
101.1,5,-5.32725e+06,5.35741e+06,475495
101.1,6,-3.58112e+06,5.91983e+06,3.06376e+06
101.1,7,-5.09191e+06,5.42487e+06,1.3904e+06
101.1,8,-4.45459e+06,5.5353e+06,2.6043e+06
101.1,9,-5.79311e+06,4.7928e+06,876822
102.1,0,-2.80989e+06,6.36097e+06,2.98326e+06
102.1,1,-3.86678e+06,6.22307e+06,1.8977e+06
102.1,2,-4.76755e+06,5.83372e+06,735371
102.1,3,-3.49332e+06,6.1236e+06,2.74962e+06
102.1,4,-4.50273e+06,5.85757e+06,1.64295e+06
102.1,5,-5.33031e+06,5.35487e+06,469820
102.1,6,-3.58603e+06,5.91939e+06,3.05888e+06
102.1,7,-5.09557e+06,5.42286e+06,1.38486e+06
102.1,8,-4.4591e+06,5.53408e+06,2.59918e+06
102.1,9,-5.79616e+06,4.79016e+06,871191
103.1,0,-2.81476e+06,6.36113e+06,2.97834e+06
103.1,1,-3.87102e+06,6.22208e+06,1.8923e+06
103.1,2,-4.77098e+06,5.83164e+06,729721
103.1,3,-3.49805e+06,6.12317e+06,2.74457e+06
103.1,4,-4.5067e+06,5.85605e+06,1.63747e+06
103.1,5,-5.33337e+06,5.35233e+06,464144
103.1,6,-3.59093e+06,5.91895e+06,3.05401e+06
103.1,7,-5.09922e+06,5.42085e+06,1.37933e+06
103.1,8,-4.46361e+06,5.53285e+06,2.59406e+06
103.1,9,-5.79921e+06,4.7875e+06,865558
104.1,0,-2.81963e+06,6.36128e+06,2.97341e+06
104.1,1,-3.87526e+06,6.22109e+06,1.8869e+06
104.1,2,-4.7744e+06,5.82955e+06,724070
104.1,3,-3.50278e+06,6.12274e+06,2.73952e+06
104.1,4,-4.51067e+06,5.85453e+06,1.632e+06
104.1,5,-5.33642e+06,5.34979e+06,458467
104.1,6,-3.59582e+06,5.9185e+06,3.04912e+06
104.1,7,-5.10287e+06,5.41883e+06,1.37379e+06
104.1,8,-4.46811e+06,5.53163e+06,2.58894e+06
104.1,9,-5.80225e+06,4.78484e+06,859925
105.1,0,-2.8245e+06,6.36143e+06,2.96849e+06
105.1,1,-3.87949e+06,6.2201e+06,1.88151e+06
105.1,2,-4.77783e+06,5.82745e+06,718418
105.1,3,-3.5075e+06,6.1223e+06,2.73447e+06
105.1,4,-4.51464e+06,5.85301e+06,1.62653e+06
105.1,5,-5.33947e+06,5.34724e+06,452790
105.1,6,-3.60072e+06,5.91805e+06,3.04424e+06
105.1,7,-5.10651e+06,5.41681e+06,1.36825e+06
105.1,8,-4.47261e+06,5.53039e+06,2.58382e+06
105.1,9,-5.80528e+06,4.78218e+06,854291
106.1,0,-2.82937e+06,6.36157e+06,2.96356e+06
106.1,1,-3.88371e+06,6.2191e+06,1.87611e+06
106.1,2,-4.78124e+06,5.82535e+06,712766
106.1,3,-3.51222e+06,6.12186e+06,2.72942e+06
106.1,4,-4.5186e+06,5.85148e+06,1.62105e+06
106.1,5,-5.34252e+06,5.34468e+06,447113
106.1,6,-3.60561e+06,5.91759e+06,3.03935e+06
106.1,7,-5.11015e+06,5.41479e+06,1.36271e+06
106.1,8,-4.47711e+06,5.52916e+06,2.57869e+06
106.1,9,-5.80831e+06,4.77952e+06,848657
107.1,0,-2.83423e+06,6.36171e+06,2.95862e+06
107.1,1,-3.88794e+06,6.2181e+06,1.8707e+06
107.1,2,-4.78466e+06,5.82325e+06,707113
107.1,3,-3.51694e+06,6.12141e+06,2.72436e+06
107.1,4,-4.52256e+06,5.84994e+06,1.61557e+06
107.1,5,-5.34556e+06,5.34212e+06,441435
107.1,6,-3.6105e+06,5.91713e+06,3.03446e+06
107.1,7,-5.11378e+06,5.41276e+06,1.35717e+06
107.1,8,-4.4816e+06,5.52792e+06,2.57356e+06
107.1,9,-5.81134e+06,4.77685e+06,843021
108.1,0,-2.8391e+06,6.36185e+06,2.95369e+06
108.1,1,-3.89216e+06,6.21709e+06,1.8653e+06
108.1,2,-4.78807e+06,5.82114e+06,701460
108.1,3,-3.52165e+06,6.12096e+06,2.7193e+06
108.1,4,-4.52652e+06,5.8484e+06,1.61009e+06
108.1,5,-5.3486e+06,5.33956e+06,435757
108.1,6,-3.61538e+06,5.91667e+06,3.02957e+06
108.1,7,-5.11741e+06,5.41072e+06,1.35162e+06
108.1,8,-4.48609e+06,5.52667e+06,2.56843e+06
108.1,9,-5.81436e+06,4.77418e+06,837385
109.1,0,-2.84396e+06,6.36198e+06,2.94875e+06
109.1,1,-3.89638e+06,6.21608e+06,1.85989e+06
109.1,2,-4.79147e+06,5.81902e+06,695806
109.1,3,-3.52637e+06,6.1205e+06,2.71424e+06
109.1,4,-4.53047e+06,5.84686e+06,1.60461e+06
109.1,5,-5.35163e+06,5.33699e+06,430079
109.1,6,-3.62026e+06,5.9162e+06,3.02467e+06
109.1,7,-5.12104e+06,5.40869e+06,1.34608e+06
109.1,8,-4.49058e+06,5.52542e+06,2.5633e+06
109.1,9,-5.81737e+06,4.7715e+06,831748
110.1,0,-2.84881e+06,6.3621e+06,2.94381e+06
110.1,1,-3.90059e+06,6.21506e+06,1.85449e+06
110.1,2,-4.79487e+06,5.8169e+06,690151
110.1,3,-3.53107e+06,6.12004e+06,2.70918e+06
110.1,4,-4.53442e+06,5.84531e+06,1.59913e+06
110.1,5,-5.35466e+06,5.33442e+06,424400
110.1,6,-3.62514e+06,5.91572e+06,3.01978e+06
110.1,7,-5.12466e+06,5.40664e+06,1.34053e+06
110.1,8,-4.49506e+06,5.52417e+06,2.55816e+06
110.1,9,-5.82038e+06,4.76882e+06,826110
111.1,0,-2.85367e+06,6.36222e+06,2.93886e+06
111.1,1,-3.9048e+06,6.21404e+06,1.84908e+06
111.1,2,-4.79827e+06,5.81478e+06,684496
111.1,3,-3.53578e+06,6.11957e+06,2.70411e+06
111.1,4,-4.53836e+06,5.84376e+06,1.59365e+06
111.1,5,-5.35768e+06,5.33184e+06,418721
111.1,6,-3.63001e+06,5.91524e+06,3.01487e+06
111.1,7,-5.12827e+06,5.4046e+06,1.33499e+06
111.1,8,-4.49954e+06,5.52291e+06,2.55303e+06
111.1,9,-5.82339e+06,4.76613e+06,820472
112.1,0,-2.85852e+06,6.36233e+06,2.93392e+06
112.1,1,-3.90901e+06,6.21301e+06,1.84367e+06
112.1,2,-4.80166e+06,5.81265e+06,678840
112.1,3,-3.54048e+06,6.1191e+06,2.69905e+06
112.1,4,-4.5423e+06,5.8422e+06,1.58816e+06
112.1,5,-5.3607e+06,5.32926e+06,413041
112.1,6,-3.63488e+06,5.91475e+06,3.00997e+06
112.1,7,-5.13189e+06,5.40255e+06,1.32944e+06
112.1,8,-4.50401e+06,5.52165e+06,2.54789e+06
112.1,9,-5.82639e+06,4.76344e+06,814832
113.1,0,-2.86337e+06,6.36244e+06,2.92897e+06
113.1,1,-3.91321e+06,6.21197e+06,1.83826e+06
113.1,2,-4.80505e+06,5.81052e+06,673183
113.1,3,-3.54518e+06,6.11862e+06,2.69398e+06
113.1,4,-4.54624e+06,5.84064e+06,1.58268e+06
113.1,5,-5.36371e+06,5.32668e+06,407361
113.1,6,-3.63975e+06,5.91426e+06,3.00506e+06
113.1,7,-5.13549e+06,5.40049e+06,1.32389e+06
113.1,8,-4.50848e+06,5.52038e+06,2.54274e+06
113.1,9,-5.82938e+06,4.76075e+06,809192
114.1,0,-2.86821e+06,6.36254e+06,2.92402e+06
114.1,1,-3.91741e+06,6.21093e+06,1.83284e+06
114.1,2,-4.80844e+06,5.80838e+06,667526
114.1,3,-3.54988e+06,6.11814e+06,2.6889e+06
114.1,4,-4.55017e+06,5.83907e+06,1.57719e+06
114.1,5,-5.36672e+06,5.32409e+06,401680
114.1,6,-3.64462e+06,5.91377e+06,3.00015e+06
114.1,7,-5.1391e+06,5.39843e+06,1.31834e+06
114.1,8,-4.51294e+06,5.51911e+06,2.5376e+06
114.1,9,-5.83237e+06,4.75805e+06,803551
115.1,0,-2.87306e+06,6.36264e+06,2.91906e+06
115.1,1,-3.92161e+06,6.20989e+06,1.82743e+06
115.1,2,-4.81182e+06,5.80624e+06,661868
115.1,3,-3.55457e+06,6.11765e+06,2.68383e+06
115.1,4,-4.5541e+06,5.83749e+06,1.5717e+06
115.1,5,-5.36972e+06,5.32149e+06,395999
115.1,6,-3.64948e+06,5.91327e+06,2.99524e+06
115.1,7,-5.14269e+06,5.39637e+06,1.31279e+06
115.1,8,-4.5174e+06,5.51783e+06,2.53245e+06
115.1,9,-5.83536e+06,4.75535e+06,797910
116.1,0,-2.8779e+06,6.36273e+06,2.91411e+06
116.1,1,-3.9258e+06,6.20884e+06,1.82201e+06
116.1,2,-4.81519e+06,5.80409e+06,656210
116.1,3,-3.55926e+06,6.11716e+06,2.67875e+06
116.1,4,-4.55802e+06,5.83592e+06,1.56621e+06
116.1,5,-5.37272e+06,5.31889e+06,390318
116.1,6,-3.65434e+06,5.91277e+06,2.99033e+06
116.1,7,-5.14629e+06,5.3943e+06,1.30723e+06
116.1,8,-4.52186e+06,5.51655e+06,2.5273e+06
116.1,9,-5.83834e+06,4.75265e+06,792267
117.1,0,-2.88273e+06,6.36282e+06,2.90915e+06
117.1,1,-3.92999e+06,6.20779e+06,1.81659e+06
117.1,2,-4.81856e+06,5.80194e+06,650551
117.1,3,-3.56394e+06,6.11666e+06,2.67367e+06
117.1,4,-4.56194e+06,5.83433e+06,1.56072e+06
117.1,5,-5.37572e+06,5.31629e+06,384637
117.1,6,-3.65919e+06,5.91226e+06,2.98541e+06
117.1,7,-5.14988e+06,5.39222e+06,1.30168e+06
117.1,8,-4.52632e+06,5.51527e+06,2.52215e+06
117.1,9,-5.84131e+06,4.74994e+06,786624
118.1,0,-2.88757e+06,6.3629e+06,2.90418e+06
118.1,1,-3.93418e+06,6.20673e+06,1.81117e+06
118.1,2,-4.82193e+06,5.79978e+06,644891
118.1,3,-3.56863e+06,6.11616e+06,2.66858e+06
118.1,4,-4.56586e+06,5.83275e+06,1.55522e+06
118.1,5,-5.37871e+06,5.31368e+06,378955
118.1,6,-3.66404e+06,5.91175e+06,2.98049e+06
118.1,7,-5.15346e+06,5.39015e+06,1.29612e+06
118.1,8,-4.53076e+06,5.51398e+06,2.517e+06
118.1,9,-5.84428e+06,4.74723e+06,780981
119.1,0,-2.8924e+06,6.36298e+06,2.89922e+06
119.1,1,-3.93836e+06,6.20566e+06,1.80575e+06
119.1,2,-4.8253e+06,5.79761e+06,639231
119.1,3,-3.57331e+06,6.11565e+06,2.6635e+06
119.1,4,-4.56977e+06,5.83115e+06,1.54973e+06
119.1,5,-5.3817e+06,5.31107e+06,373273
119.1,6,-3.66889e+06,5.91123e+06,2.97557e+06
119.1,7,-5.15705e+06,5.38806e+06,1.29057e+06
119.1,8,-4.53521e+06,5.51268e+06,2.51184e+06
119.1,9,-5.84725e+06,4.74451e+06,775336
120.1,0,-2.89723e+06,6.36305e+06,2.89425e+06
120.1,1,-3.94254e+06,6.20459e+06,1.80032e+06
120.1,2,-4.82866e+06,5.79545e+06,633570
120.1,3,-3.57798e+06,6.11514e+06,2.65841e+06
120.1,4,-4.57368e+06,5.82956e+06,1.54423e+06
120.1,5,-5.38468e+06,5.30845e+06,367590
120.1,6,-3.67374e+06,5.9107e+06,2.97064e+06
120.1,7,-5.16062e+06,5.38598e+06,1.28501e+06
120.1,8,-4.53965e+06,5.51139e+06,2.50668e+06
120.1,9,-5.85021e+06,4.74179e+06,769691
121.1,0,-2.90206e+06,6.36312e+06,2.88928e+06
121.1,1,-3.94672e+06,6.20352e+06,1.7949e+06
121.1,2,-4.83201e+06,5.79328e+06,627909
121.1,3,-3.58266e+06,6.11463e+06,2.65332e+06
121.1,4,-4.57758e+06,5.82796e+06,1.53873e+06
121.1,5,-5.38766e+06,5.30583e+06,361907
121.1,6,-3.67858e+06,5.91018e+06,2.96571e+06
121.1,7,-5.16419e+06,5.38389e+06,1.27945e+06
121.1,8,-4.54409e+06,5.51008e+06,2.50152e+06
121.1,9,-5.85317e+06,4.73907e+06,764045
122.1,0,-2.90689e+06,6.36318e+06,2.88431e+06
122.1,1,-3.95089e+06,6.20244e+06,1.78947e+06
122.1,2,-4.83537e+06,5.7911e+06,622247
122.1,3,-3.58733e+06,6.1141e+06,2.64823e+06
122.1,4,-4.58148e+06,5.82635e+06,1.53323e+06
122.1,5,-5.39063e+06,5.3032e+06,356224
122.1,6,-3.68342e+06,5.90965e+06,2.96078e+06
122.1,7,-5.16776e+06,5.38179e+06,1.27389e+06
122.1,8,-4.54852e+06,5.50878e+06,2.49636e+06
122.1,9,-5.85612e+06,4.73634e+06,758398
123.1,0,-2.91171e+06,6.36324e+06,2.87933e+06
123.1,1,-3.95506e+06,6.20136e+06,1.78404e+06
